EMG1,EMG11,EMG5,IM EMG13
-2.0600000000000003e-05,2.94e-05,5.54e-06,-6.6e-06
-2.0300000000000002e-05,2.7600000000000003e-05,5.22e-06,-6.6e-06
-1.98e-05,2.8100000000000002e-05,3.96e-06,-1.06e-05
-2.07e-05,2.78e-05,3.71e-06,-1.06e-05
-2.01e-05,2.8000000000000003e-05,3.84e-06,-8.89e-06
-1.8100000000000003e-05,2.8600000000000004e-05,4e-06,-8.89e-06
-1.6100000000000002e-05,2.8199999999999998e-05,4.94e-06,-8.56e-06
-1.47e-05,2.7899999999999997e-05,5.7e-06,-8.56e-06
-1.3800000000000002e-05,2.8499999999999998e-05,5.17e-06,-8.17e-06
-1.34e-05,2.8899999999999998e-05,4.2e-06,-3.97e-06
-1.4099999999999999e-05,2.8999999999999997e-05,3.65e-06,-3.97e-06
-1.57e-05,2.94e-05,2.73e-06,1.15e-06
-1.75e-05,2.9199999999999998e-05,2.18e-06,1.15e-06
-1.93e-05,2.9199999999999998e-05,2.18e-06,-1.01e-06
-2.0399999999999998e-05,2.94e-05,2.67e-06,-1.01e-06
-2.08e-05,2.8999999999999997e-05,4.23e-06,-9.87e-07
-2.12e-05,2.8600000000000004e-05,6.77e-06,-9.87e-07
-2.1600000000000003e-05,2.84e-05,8.93e-06,6.94e-07
-2.1899999999999997e-05,2.94e-05,9.74e-06,2.51e-06
-2.18e-05,3.02e-05,1.0199999999999999e-05,2.51e-06
-2.14e-05,2.9999999999999997e-05,1.01e-05,1.81e-06
-2.05e-05,2.8000000000000003e-05,8.41e-06,1.81e-06
-1.91e-05,2.8800000000000002e-05,6.68e-06,-1.18e-06
-1.84e-05,2.99e-05,6.87e-06,-1.18e-06
-1.84e-05,2.9299999999999997e-05,8.78e-06,-1.51e-06
-1.9399999999999997e-05,2.8800000000000002e-05,9.19e-06,-1.51e-06
-2e-05,2.9299999999999997e-05,8.74e-06,-1.67e-06
-1.9600000000000002e-05,2.8499999999999998e-05,9.06e-06,-1.32e-06
-2.0300000000000002e-05,2.8499999999999998e-05,9.39e-06,-1.32e-06
-2.2e-05,2.65e-05,1.0199999999999999e-05,8.109999999999999e-07
-2.35e-05,2.78e-05,1.04e-05,8.109999999999999e-07
-2.37e-05,2.8999999999999997e-05,8.98e-06,-1.53e-06
-2.23e-05,2.8899999999999998e-05,7.36e-06,-1.53e-06
-2.11e-05,2.8699999999999996e-05,7.18e-06,-3.36e-06
-2.0399999999999998e-05,2.8199999999999998e-05,7.96e-06,-3.36e-06
-2.01e-05,2.8000000000000003e-05,7.87e-06,-3.56e-06
-1.98e-05,2.78e-05,6.94e-06,-6.56e-06
-2.02e-05,2.78e-05,4.43e-06,-6.56e-06
-2.09e-05,2.7600000000000003e-05,1.1e-06,-7.33e-06
-2.1e-05,2.75e-05,1.3e-07,-7.33e-06
-2.07e-05,2.8199999999999998e-05,9.38e-07,-2.52e-06
-2.0600000000000003e-05,2.9299999999999997e-05,9.4e-07,-2.52e-06
-2e-05,2.9600000000000005e-05,1.1e-06,-2.39e-06
-1.88e-05,2.8999999999999997e-05,2.26e-06,-2.39e-06
-1.82e-05,2.9199999999999998e-05,3.41e-06,-5.53e-06
-1.83e-05,2.8999999999999997e-05,4.31e-06,-5.01e-06
-1.85e-05,2.8600000000000004e-05,3.11e-06,-5.01e-06
-1.83e-05,2.9600000000000005e-05,-4.0700000000000003e-07,-2.85e-06
-1.9e-05,2.8699999999999996e-05,-3.36e-06,-2.85e-06
-2.08e-05,2.9299999999999997e-05,-4.62e-06,-2.33e-06
-2.22e-05,2.6899999999999997e-05,-4.81e-06,-2.33e-06
-2.37e-05,2.84e-05,-3.15e-06,-8.590000000000001e-07
-2.51e-05,2.8999999999999997e-05,-3.27e-08,-8.590000000000001e-07
-2.6000000000000002e-05,2.8899999999999998e-05,1.7e-06,-2.45e-06
-2.65e-05,2.84e-05,2.18e-06,3.19e-06
-2.72e-05,2.9299999999999997e-05,3.15e-06,3.19e-06
-2.7000000000000002e-05,3.02e-05,3.97e-06,3.34e-06
-2.61e-05,2.8300000000000003e-05,4.77e-06,3.34e-06
-2.52e-05,2.8300000000000003e-05,6.15e-06,2.32e-06
-2.3899999999999998e-05,2.8600000000000004e-05,7.88e-06,2.32e-06
-2.37e-05,2.8999999999999997e-05,8.09e-06,-1.6e-07
-2.3199999999999998e-05,2.9299999999999997e-05,9.17e-06,-1.6e-07
-2.1899999999999997e-05,2.84e-05,1.1e-05,5.19e-07
-2.07e-05,2.8800000000000002e-05,1.1599999999999999e-05,1.83e-06
-2.01e-05,2.8899999999999998e-05,1.0800000000000002e-05,1.83e-06
-2e-05,2.8899999999999998e-05,9.02e-06,1.4e-07
-2.05e-05,2.8699999999999996e-05,7.13e-06,1.4e-07
-2.08e-05,2.8199999999999998e-05,6.47e-06,-2.16e-06
-1.98e-05,2.84e-05,7.43e-06,-2.16e-06
-1.84e-05,2.8600000000000004e-05,8.62e-06,-1.36e-07
-1.8e-05,2.8199999999999998e-05,8.35e-06,-1.36e-07
-1.87e-05,2.8499999999999998e-05,6.87e-06,2.48e-06
-1.89e-05,2.99e-05,5.48e-06,-5.2e-07
-1.7800000000000002e-05,3.05e-05,5.63e-06,-5.2e-07
-1.73e-05,2.9199999999999998e-05,7.48e-06,-1.84e-06
-1.88e-05,2.9299999999999997e-05,8.69e-06,-1.84e-06
-2.07e-05,2.8199999999999998e-05,8.37e-06,-1.62e-06
-2.09e-05,2.8899999999999998e-05,7.65e-06,-1.62e-06
-1.9600000000000002e-05,2.8000000000000003e-05,8.3e-06,3.16e-06
-1.91e-05,2.8899999999999998e-05,8.82e-06,3.16e-06
-2.0399999999999998e-05,2.7699999999999996e-05,7.86e-06,7.790000000000001e-07
-2.18e-05,2.9199999999999998e-05,7.22e-06,-4.21e-06
-2.2e-05,2.8699999999999996e-05,6.89e-06,-4.21e-06
-2.17e-05,2.8699999999999996e-05,7.81e-06,-5.55e-06
-2.14e-05,2.8300000000000003e-05,9.53e-06,-5.55e-06
-2.12e-05,2.8300000000000003e-05,9.31e-06,-6.35e-06
-2.05e-05,2.8600000000000004e-05,7.87e-06,-6.35e-06
-1.95e-05,2.8699999999999996e-05,6.51e-06,-3.7e-06
-1.91e-05,2.94e-05,6.21e-06,-3.7e-06
-1.83e-05,2.8800000000000002e-05,5.5e-06,-4.22e-06
-1.66e-05,2.98e-05,4.2e-06,-6.26e-06
-1.4000000000000001e-05,2.98e-05,2.95e-06,-6.26e-06
-1.1900000000000001e-05,2.8999999999999997e-05,2.42e-06,-1.0199999999999999e-05
-1.21e-05,2.7899999999999997e-05,3.19e-06,-1.0199999999999999e-05
-1.42e-05,2.78e-05,4.56e-06,-4.97e-06
-1.66e-05,2.8800000000000002e-05,5.04e-06,-4.97e-06
-1.7899999999999998e-05,2.8100000000000002e-05,5.17e-06,5.04e-07
-1.84e-05,2.8000000000000003e-05,6.08e-06,5.04e-07
-1.86e-05,2.8699999999999996e-05,7.44e-06,4.879999999999999e-07
-1.8100000000000003e-05,2.6600000000000003e-05,8.89e-06,-8.2e-07
-1.63e-05,2.68e-05,1e-05,-8.2e-07
-1.3800000000000002e-05,2.8000000000000003e-05,9.81e-06,8.240000000000001e-07
-1.29e-05,2.8800000000000002e-05,8.41e-06,8.240000000000001e-07
-1.4300000000000002e-05,2.98e-05,7.8e-06,-4.3299999999999997e-07
-1.6e-05,2.7000000000000002e-05,7.31e-06,-4.3299999999999997e-07
-1.63e-05,2.7300000000000003e-05,6.84e-06,5.55e-06
-1.52e-05,2.9299999999999997e-05,6.53e-06,5.55e-06
-1.4999999999999999e-05,2.8699999999999996e-05,6.38e-06,6.64e-06
-1.63e-05,2.8999999999999997e-05,6.38e-06,5.04e-07
-1.6899999999999997e-05,2.9199999999999998e-05,5.25e-06,5.04e-07
-1.63e-05,2.94e-05,3.96e-06,5.110000000000001e-07
-1.4800000000000002e-05,3.0299999999999998e-05,2.67e-06,5.110000000000001e-07
-1.42e-05,2.95e-05,1.52e-06,1.2e-06
-1.4400000000000001e-05,2.98e-05,1.21e-06,1.2e-06
-1.53e-05,2.95e-05,1.57e-06,3.66e-06
-1.77e-05,3.02e-05,2.3e-06,3.66e-06
-2.07e-05,2.95e-05,3.34e-06,7.06e-07
-2.1899999999999997e-05,2.8899999999999998e-05,4.92e-06,3.76e-06
-2.1600000000000003e-05,2.94e-05,5.64e-06,3.76e-06
-2.13e-05,2.97e-05,5.41e-06,9.86e-06
-2.22e-05,2.99e-05,5.76e-06,9.86e-06
-2.33e-05,2.99e-05,5.95e-06,5.95e-06
-2.4100000000000003e-05,2.95e-05,5.38e-06,5.95e-06
-2.44e-05,2.84e-05,5.11e-06,-2.31e-06
-2.3800000000000003e-05,2.71e-05,5.75e-06,-2.31e-06
-2.33e-05,2.6899999999999997e-05,7.16e-06,8.39e-07
-2.4100000000000003e-05,2.75e-05,8.45e-06,8.39e-07
-2.49e-05,2.8300000000000003e-05,8.5e-06,8.39e-07
-2.4100000000000003e-05,2.8899999999999998e-05,7.12e-06,8.179999999999999e-07
-2.3e-05,2.8699999999999996e-05,5.65e-06,8.179999999999999e-07
-2.3e-05,2.95e-05,4.44e-06,-9.97e-07
-2.2800000000000002e-05,2.84e-05,2.22e-06,-9.97e-07
-2.17e-05,3.04e-05,5.04e-07,-1.56e-07
-2.09e-05,2.94e-05,6.25e-07,-1.56e-07
-1.95e-05,2.9199999999999998e-05,2.22e-06,7.65e-07
-1.66e-05,2.59e-05,3.35e-06,-5.51e-06
-1.47e-05,2.75e-05,4.81e-06,-5.51e-06
-1.4300000000000002e-05,2.9199999999999998e-05,5.18e-06,-2.88e-06
-1.53e-05,2.97e-05,4.01e-06,-2.88e-06
-1.76e-05,2.94e-05,4e-06,-5.22e-06
-1.93e-05,2.9600000000000005e-05,5.8e-06,-5.22e-06
-1.99e-05,2.9100000000000003e-05,7.12e-06,-6.83e-06
-1.99e-05,2.9100000000000003e-05,7.39e-06,-6.83e-06
-1.99e-05,2.9299999999999997e-05,8.21e-06,-2.16e-06
-2.0300000000000002e-05,2.8899999999999998e-05,9.01e-06,-2.1800000000000002e-07
-2.13e-05,2.8100000000000002e-05,8.28e-06,-2.1800000000000002e-07
-2.3800000000000003e-05,2.75e-05,7.52e-06,-4.53e-06
-2.6899999999999997e-05,2.7899999999999997e-05,8.87e-06,-4.53e-06
-2.8000000000000003e-05,2.8499999999999998e-05,1.15e-05,-4.01e-06
-2.68e-05,2.8100000000000002e-05,1.31e-05,-4.01e-06
-2.56e-05,2.75e-05,1.28e-05,-2.67e-06
-2.5300000000000002e-05,2.75e-05,1.0800000000000002e-05,-2.67e-06
-2.5e-05,2.7699999999999996e-05,8.42e-06,-1.66e-06
-2.4299999999999998e-05,2.8300000000000003e-05,7.89e-06,-1.58e-07
-2.36e-05,2.8999999999999997e-05,7.59e-06,-1.58e-07
-2.3899999999999998e-05,2.7699999999999996e-05,6.36e-06,6.58e-07
-2.33e-05,2.72e-05,4.83e-06,6.58e-07
-2.25e-05,2.8699999999999996e-05,4.98e-06,-4.979999999999999e-07
-2.17e-05,2.72e-05,6.26e-06,-4.979999999999999e-07
-2.01e-05,2.64e-05,6.4e-06,9.68e-09
-1.83e-05,2.7399999999999995e-05,5.2e-06,9.68e-09
-1.57e-05,3.0299999999999998e-05,5.22e-06,8.55e-07
-1.39e-05,2.9199999999999998e-05,5.71e-06,2.14e-06
-1.4099999999999999e-05,2.78e-05,4.58e-06,2.14e-06
-1.4300000000000002e-05,2.9199999999999998e-05,4.22e-06,-1.51e-06
-1.25e-05,2.7399999999999995e-05,4.94e-06,-1.51e-06
-1.25e-05,2.7600000000000003e-05,5.75e-06,-1.47e-06
-1.34e-05,2.8000000000000003e-05,5.33e-06,-1.47e-06
-1.4400000000000001e-05,2.9299999999999997e-05,4.68e-06,2.33e-06
-1.4999999999999999e-05,2.8800000000000002e-05,4.53e-06,2.33e-06
-1.59e-05,2.8199999999999998e-05,4.06e-06,1.68e-07
-1.67e-05,2.7600000000000003e-05,2.86e-06,1.4599999999999998e-07
-1.67e-05,2.7399999999999995e-05,6.629999999999999e-07,1.4599999999999998e-07
-1.6100000000000002e-05,2.8199999999999998e-05,-6.33e-07,-1.88e-06
-1.51e-05,2.9100000000000003e-05,-2.81e-07,-1.88e-06
-1.4099999999999999e-05,2.8999999999999997e-05,-3.53e-07,-4.53e-06
-1.34e-05,2.9199999999999998e-05,-1.4e-06,-4.53e-06
-1.34e-05,3.01e-05,-2.09e-06,-4.53e-06
-1.4400000000000001e-05,3.06e-05,-2.05e-06,-4.53e-06
-1.64e-05,3.05e-05,-1.6e-06,-4.55e-06
-1.8100000000000003e-05,2.99e-05,-9.520000000000001e-07,-6.37e-06
-1.89e-05,2.9199999999999998e-05,-9.58e-09,-6.37e-06
-2.0300000000000002e-05,2.9100000000000003e-05,1.87e-06,-5.18e-06
-2.2899999999999998e-05,2.95e-05,4.75e-06,-5.18e-06
-2.6000000000000002e-05,2.8000000000000003e-05,8.44e-06,-3.3e-06
-2.75e-05,2.78e-05,1.1e-05,-3.3e-06
-2.75e-05,2.8600000000000004e-05,1.12e-05,1.67e-06
-2.84e-05,3.06e-05,1.13e-05,1.67e-06
-2.8999999999999997e-05,2.8899999999999998e-05,1.2e-05,8.240000000000001e-07
-2.8699999999999996e-05,2.8699999999999996e-05,1.36e-05,-4.66e-07
-2.8100000000000002e-05,2.8699999999999996e-05,1.5399999999999998e-05,-4.66e-07
-2.8199999999999998e-05,2.8199999999999998e-05,1.7100000000000002e-05,2.83e-06
-2.8300000000000003e-05,2.9199999999999998e-05,1.77e-05,2.83e-06
-2.75e-05,2.9100000000000003e-05,1.62e-05,1.02e-06
-2.49e-05,2.9600000000000005e-05,1.36e-05,1.02e-06
-2.26e-05,2.8499999999999998e-05,1.01e-05,2.19e-06
-2.09e-05,2.7600000000000003e-05,7.74e-06,2.19e-06
-1.9399999999999997e-05,2.9199999999999998e-05,7.1e-06,2.64e-06
-1.7199999999999998e-05,2.9299999999999997e-05,5.38e-06,-1.22e-06
-1.4400000000000001e-05,2.9999999999999997e-05,2.85e-06,-1.22e-06
-1.1900000000000001e-05,2.8699999999999996e-05,6.559999999999999e-07,-5.69e-06
-9.79e-06,2.8499999999999998e-05,3.9e-07,-5.69e-06
-7.94e-06,2.97e-05,1.71e-06,-3.86e-06
-6.65e-06,2.9199999999999998e-05,2.36e-06,-3.86e-06
-5.99e-06,2.8300000000000003e-05,1.44e-06,-3.7e-06
-5.71e-06,2.8199999999999998e-05,-3.14e-07,-3.7e-06
-6.02e-06,2.84e-05,-1.51e-06,-4.01e-06
-7.16e-06,2.8999999999999997e-05,-6.76e-07,-2.49e-06
-8.94e-06,2.94e-05,1.85e-06,-2.49e-06
-1.06e-05,2.8000000000000003e-05,4.33e-06,1.72e-07
-1.22e-05,2.6899999999999997e-05,5.6e-06,1.72e-07
-1.4000000000000001e-05,2.8699999999999996e-05,4.99e-06,5.5e-07
-1.62e-05,2.7699999999999996e-05,3.83e-06,5.5e-07
-1.74e-05,2.9600000000000005e-05,2.58e-06,4.75e-06
-1.58e-05,2.84e-05,1.74e-06,4.75e-06
-1.4300000000000002e-05,2.84e-05,2.52e-06,8.89e-06
-1.51e-05,2.8499999999999998e-05,2.52e-06,8.69e-06
-1.74e-05,2.9299999999999997e-05,2.52e-06,8.69e-06
-1.8100000000000003e-05,2.94e-05,4.22e-06,5.68e-06
-1.62e-05,2.94e-05,5.85e-06,5.68e-06
-1.42e-05,2.8199999999999998e-05,6.76e-06,3.52e-06
-1.4300000000000002e-05,2.8300000000000003e-05,7.97e-06,3.52e-06
-1.59e-05,2.78e-05,1e-05,3.18e-06
-1.75e-05,2.8699999999999996e-05,1.06e-05,3.18e-06
-1.87e-05,2.97e-05,9.63e-06,2.66e-06
-1.91e-05,2.9199999999999998e-05,8.56e-06,4.93e-07
-1.9699999999999998e-05,2.9999999999999997e-05,8.12e-06,4.93e-07
-2.02e-05,2.8999999999999997e-05,8.35e-06,-4.86e-07
-1.99e-05,2.8300000000000003e-05,9.12e-06,-4.86e-07
-2.01e-05,2.84e-05,9.74e-06,1.22e-06
-2.14e-05,2.8100000000000002e-05,9.5e-06,1.22e-06
-2.3100000000000002e-05,2.8600000000000004e-05,8.77e-06,5.39e-06
-2.4100000000000003e-05,2.9600000000000005e-05,8.32e-06,5.39e-06
-2.36e-05,3.04e-05,7.85e-06,6.88e-06
-2.3e-05,2.99e-05,6.94e-06,6.87e-06
-2.3100000000000002e-05,2.97e-05,6.03e-06,6.87e-06
-2.33e-05,3.05e-05,4.94e-06,6.22e-06
-2.24e-05,2.84e-05,4.2e-06,6.22e-06
-2.1600000000000003e-05,2.8499999999999998e-05,4.29e-06,7.4e-06
-2.1e-05,2.9299999999999997e-05,4.82e-06,7.4e-06
-2.0300000000000002e-05,3.04e-05,5.39e-06,8.53e-06
-2.0600000000000003e-05,2.9299999999999997e-05,4.05e-06,8.53e-06
-1.98e-05,3.1e-05,2.14e-06,5.41e-06
-2e-05,2.94e-05,8.43e-07,9.01e-06
-2.0600000000000003e-05,2.8100000000000002e-05,-4.5e-07,9.01e-06
-2.1600000000000003e-05,2.9600000000000005e-05,-3.4899999999999996e-07,4.32e-06
-2.17e-05,2.94e-05,4.0799999999999995e-07,4.32e-06
-2.34e-05,2.8100000000000002e-05,2.21e-06,-1.6399999999999998e-08
-2.5300000000000002e-05,2.72e-05,3.06e-06,-1.6399999999999998e-08
-2.65e-05,2.68e-05,3.45e-06,-1.53e-06
-2.6899999999999997e-05,2.7899999999999997e-05,4.76e-06,-1.53e-06
-2.7000000000000002e-05,2.64e-05,5.91e-06,-3.73e-06
-2.72e-05,2.7000000000000002e-05,7.77e-06,-7.54e-06
-2.8100000000000002e-05,2.84e-05,1.0199999999999999e-05,-7.54e-06
-2.7699999999999996e-05,2.94e-05,1.1400000000000001e-05,-6.54e-06
-2.6000000000000002e-05,2.98e-05,1.07e-05,-6.54e-06
-2.4e-05,2.94e-05,8.52e-06,-5.92e-06
-2.26e-05,2.9199999999999998e-05,6.17e-06,-5.92e-06
-2.27e-05,2.7899999999999997e-05,4.14e-06,-1.01e-05
-2.37e-05,2.72e-05,2.75e-06,-1.01e-05
-2.45e-05,2.8499999999999998e-05,2.78e-06,-1.09e-05
-2.4e-05,2.84e-05,3.19e-06,-1.11e-05
-2.2100000000000002e-05,2.94e-05,2.12e-06,-1.11e-05
-2.05e-05,2.7899999999999997e-05,1.17e-06,-8.91e-06
-1.9399999999999997e-05,2.8300000000000003e-05,1.47e-06,-8.91e-06
-1.92e-05,2.78e-05,2.76e-06,-1.04e-05
-1.93e-05,2.72e-05,4.03e-06,-1.04e-05
-1.82e-05,2.8300000000000003e-05,5.16e-06,-1.24e-05
-1.77e-05,2.7899999999999997e-05,6.17e-06,-1.24e-05
-1.87e-05,3.04e-05,5.63e-06,-1.26e-05
-1.9600000000000002e-05,2.9999999999999997e-05,3.53e-06,-1.3500000000000001e-05
-1.95e-05,2.75e-05,3.2e-06,-1.3500000000000001e-05
-1.7e-05,3.01e-05,5.67e-06,-8.87e-06
-1.4599999999999999e-05,2.95e-05,8.11e-06,-8.87e-06
-1.5399999999999998e-05,2.9100000000000003e-05,6.68e-06,-6.88e-06
-1.7199999999999998e-05,2.7399999999999995e-05,3.24e-06,-6.88e-06
-1.7899999999999998e-05,2.8800000000000002e-05,1.61e-06,-6.73e-06
-1.67e-05,2.99e-05,3.5200000000000003e-07,-6.73e-06
-1.58e-05,2.8800000000000002e-05,3.53e-07,-8.19e-06
-1.58e-05,2.7899999999999997e-05,2.95e-06,-4.53e-06
-1.62e-05,2.75e-05,6.41e-06,-4.53e-06
-1.6e-05,2.7000000000000002e-05,8.41e-06,-4.38e-06
-1.53e-05,2.78e-05,8.99e-06,-4.38e-06
-1.52e-05,2.7899999999999997e-05,8.98e-06,-5.86e-06
-1.6e-05,2.78e-05,8.01e-06,-5.86e-06
-1.7800000000000002e-05,2.84e-05,6.53e-06,-4.82e-06
-2.01e-05,2.8699999999999996e-05,5.87e-06,-4.82e-06
-2.14e-05,2.94e-05,5.81e-06,-1.8600000000000002e-07
-2.15e-05,2.9199999999999998e-05,5.48e-06,-1.83e-06
-2.13e-05,2.8300000000000003e-05,4.84e-06,-1.83e-06
-2.13e-05,2.8999999999999997e-05,4.32e-06,-1.2699999999999999e-07
-2.17e-05,2.8800000000000002e-05,4.34e-06,-1.2699999999999999e-07
-2.14e-05,2.8899999999999998e-05,4.93e-06,3.71e-06
-2.05e-05,2.7899999999999997e-05,5.15e-06,3.71e-06
-2.09e-05,2.9199999999999998e-05,5.01e-06,5.52e-06
-2.34e-05,2.94e-05,6.41e-06,5.52e-06
-2.71e-05,2.9100000000000003e-05,9.08e-06,3.85e-06
-2.7899999999999997e-05,2.7399999999999995e-05,9.4e-06,3.02e-06
-2.56e-05,2.72e-05,8.43e-06,3.02e-06
-2.2899999999999998e-05,2.7300000000000003e-05,9.48e-06,2.54e-06
-2.27e-05,2.84e-05,1.11e-05,2.54e-06
-2.45e-05,2.8100000000000002e-05,1.17e-05,4.53e-06
-2.58e-05,2.8600000000000004e-05,1.22e-05,4.53e-06
-2.54e-05,2.6899999999999997e-05,1.25e-05,4.2e-06
-2.4299999999999998e-05,2.6600000000000003e-05,1.18e-05,4.2e-06
-2.42e-05,2.7300000000000003e-05,9.46e-06,4.65e-06
-2.4299999999999998e-05,2.8300000000000003e-05,6.11e-06,-1.75e-07
-2.4299999999999998e-05,2.94e-05,3.71e-06,-1.75e-07
-2.34e-05,2.9999999999999997e-05,3.52e-06,-8.41e-07
-2.15e-05,2.8899999999999998e-05,4.97e-06,-8.41e-07
-1.9399999999999997e-05,2.72e-05,6.22e-06,-1.01e-06
-1.7800000000000002e-05,2.7699999999999996e-05,6.87e-06,-1.01e-06
-1.7e-05,2.8999999999999997e-05,6.92e-06,-1.7e-06
-1.63e-05,2.84e-05,5.46e-06,-1.7e-06
-1.6e-05,2.8300000000000003e-05,3.12e-06,-3.68e-06
-1.7199999999999998e-05,2.84e-05,1.57e-06,-2.51e-06
-1.92e-05,2.84e-05,1.06e-06,-2.51e-06
-1.92e-05,2.94e-05,1.91e-06,-1.7e-06
-1.7e-05,2.7899999999999997e-05,4.65e-06,-1.7e-06
-1.4099999999999999e-05,2.94e-05,7.13e-06,-3.68e-06
-1.24e-05,3.01e-05,8.35e-06,-3.68e-06
-1.42e-05,3.07e-05,8.94e-06,-2.82e-06
-1.6899999999999997e-05,3.07e-05,7.7e-06,-2.82e-06
-1.83e-05,3.05e-05,5.18e-06,4.55e-07
-1.86e-05,2.99e-05,4.53e-06,-4.2e-06
-1.8100000000000003e-05,2.9199999999999998e-05,6.14e-06,-4.2e-06
-1.77e-05,2.94e-05,7.91e-06,-4.86e-06
-1.7899999999999998e-05,2.8800000000000002e-05,8.21e-06,-4.86e-06
-1.85e-05,2.8999999999999997e-05,8.22e-06,-4.33e-06
-1.74e-05,2.7899999999999997e-05,8.77e-06,-4.33e-06
-1.66e-05,2.99e-05,9.55e-06,-1.17e-06
-1.63e-05,3.05e-05,1.0199999999999999e-05,-1.17e-06
-1.59e-05,2.97e-05,9.94e-06,-8.170000000000001e-07
-1.4999999999999999e-05,2.8699999999999996e-05,8.51e-06,1.41e-06
-1.4400000000000001e-05,2.7899999999999997e-05,7.36e-06,1.41e-06
-1.49e-05,2.8899999999999998e-05,6.36e-06,8.36e-06
-1.62e-05,2.8499999999999998e-05,6.25e-06,8.36e-06
-1.76e-05,2.7399999999999995e-05,6.89e-06,4.85e-06
-1.8e-05,2.8199999999999998e-05,7.38e-06,4.85e-06
-1.7899999999999998e-05,2.95e-05,7.03e-06,3.02e-06
-1.7899999999999998e-05,2.98e-05,5.43e-06,3.02e-06
-1.7899999999999998e-05,2.8600000000000004e-05,3.23e-06,3e-06
-1.7199999999999998e-05,2.7899999999999997e-05,1.46e-06,8.559999999999999e-07
-1.52e-05,2.8899999999999998e-05,5.73e-07,8.559999999999999e-07
-1.27e-05,2.7699999999999996e-05,1.2099999999999998e-07,2.5e-06
-1.05e-05,2.7899999999999997e-05,-2.46e-07,2.5e-06
-9.38e-06,2.8499999999999998e-05,7.33e-07,4.48e-07
-1.05e-05,2.8199999999999998e-05,8.12e-07,4.48e-07
-1.3000000000000001e-05,3.04e-05,-3.9e-07,-4.82e-06
-1.52e-05,3.05e-05,-7.45e-07,-4.82e-06
-1.63e-05,2.8000000000000003e-05,5.71e-07,-1.0699999999999999e-07
-1.66e-05,2.8000000000000003e-05,2.51e-06,5.68e-06
-1.8100000000000003e-05,2.8999999999999997e-05,2.52e-06,5.68e-06
-2e-05,2.98e-05,2.36e-06,2.64e-06
-2.15e-05,2.9299999999999997e-05,3.69e-06,2.64e-06
-2.12e-05,2.9199999999999998e-05,4.86e-06,-2.18e-06
-2.1600000000000003e-05,2.72e-05,5.85e-06,-2.18e-06
-2.27e-05,2.6700000000000002e-05,6.43e-06,-1.7e-06
-2.3e-05,2.7399999999999995e-05,7.04e-06,-1.7e-06
-2.26e-05,2.84e-05,7.69e-06,-3.89e-06
-2.24e-05,2.8899999999999998e-05,8.45e-06,-7.09e-06
-2.26e-05,2.9100000000000003e-05,9.25e-06,-7.09e-06
-2.27e-05,2.95e-05,8.78e-06,-1.09e-05
-2.2100000000000002e-05,2.9999999999999997e-05,6.37e-06,-1.09e-05
-2.13e-05,3.12e-05,3.66e-06,-6.53e-06
-2.15e-05,3.07e-05,2.68e-06,-6.53e-06
-2.2100000000000002e-05,2.94e-05,3.52e-06,-4.51e-06
-2.2100000000000002e-05,2.94e-05,4.36e-06,-4.51e-06
-2.17e-05,2.8499999999999998e-05,4.55e-06,-2.02e-06
-2.2100000000000002e-05,2.75e-05,4.98e-06,-2.84e-06
-2.2899999999999998e-05,2.7399999999999995e-05,5.55e-06,-2.84e-06
-2.2800000000000002e-05,2.8100000000000002e-05,6.68e-06,-1.68e-06
-2.2800000000000002e-05,2.8999999999999997e-05,7.41e-06,-1.68e-06
-2.35e-05,2.97e-05,6.64e-06,-1.78e-06
-2.3899999999999998e-05,2.8600000000000004e-05,5.3e-06,-1.78e-06
-2.33e-05,2.8100000000000002e-05,3.68e-06,4.53e-06
-2.26e-05,2.84e-05,2.18e-06,4.53e-06
-2.17e-05,2.8699999999999996e-05,2.22e-06,4.45e-06
-2.17e-05,2.8499999999999998e-05,3.35e-06,-3.37e-06
-2.2e-05,2.8899999999999998e-05,4.48e-06,-3.37e-06
-2.26e-05,2.8100000000000002e-05,5.77e-06,-4.83e-06
-2.2100000000000002e-05,2.8499999999999998e-05,4.83e-06,-4.83e-06
-2.0300000000000002e-05,2.9199999999999998e-05,3.28e-06,-1.51e-06
-1.77e-05,2.7899999999999997e-05,1.52e-06,-1.51e-06
-1.57e-05,2.8999999999999997e-05,-9.04e-07,-1.83e-06
-1.4300000000000002e-05,2.99e-05,-2.5e-06,-1.83e-06
-1.3000000000000001e-05,2.8800000000000002e-05,-2.15e-06,-1.2199999999999998e-07
-1.15e-05,2.8499999999999998e-05,-3.9899999999999996e-07,4.55e-06
-1.05e-05,2.95e-05,8.61e-07,4.55e-06
-1.09e-05,2.94e-05,7.790000000000001e-07,6.02e-06
-1.28e-05,2.8600000000000004e-05,1.34e-06,6.02e-06
-1.4300000000000002e-05,2.8199999999999998e-05,3.48e-06,3.66e-06
-1.4599999999999999e-05,2.9299999999999997e-05,5.67e-06,3.66e-06
-1.4999999999999999e-05,3.0299999999999998e-05,7.88e-06,3.2600000000000003e-07
-1.65e-05,2.9600000000000005e-05,1.06e-05,3.2600000000000003e-07
-1.89e-05,2.9299999999999997e-05,1.28e-05,-6.809999999999999e-07
-2.13e-05,2.9100000000000003e-05,1.4000000000000001e-05,-1.68e-06
